Transaction_ID,Country,Product,Import_Export,Shipping_Method,Port,Category,Quantity,Value,Date,Customs_Code,Weight
30f6b350-9ffa-44c1-9163-d082ea1efed8,Saint Pierre and Miquelon,remain,Import,Sea,New Carolyntown,Electronics,3683,9061.66,25-11-2022,771526,1858.95
22abf71d-5b5b-4997-87b3-2a541ae29a51,Holy See (Vatican City State),individual,Import,Land,Port Davidville,Toys,5476,6313.82,06-06-2021,658841,4233.15
424f5d9e-cae1-4b3b-a2c2-6dddf02b9439,Congo,she,Import,Land,West Paige,Clothing,5914,3051.26,09-05-2024,355284,2406.61
0ea8ea20-8b8e-4c1f-b540-49d682ba7396,Guam,production,Import,Land,Lake Glennchester,Electronics,6154,2796.66,12-01-2024,437560,588.37
540288ed-3b56-4d19-b341-8c716cb29c1c,Dominican Republic,thousand,Import,Sea,Port Christopher,Toys,9685,1989.61,01-11-2019,153669,1758.13
ef2d4623-07bf-4c9b-8b59-e25c948551a6,Bolivia,fund,Import,Air,West Nancyfurt,Furniture,6158,6151.61,25-10-2021,638379,4184.36
12e00905-d492-4f25-aedb-c324bdff359f,Congo,couple,Import,Land,Kennethton,Clothing,6777,5984.65,08-05-2021,688926,1177.24
9f4b5296-ae34-4093-9c2c-7225d4aaef26,Papua New Guinea,down,Import,Land,Cindyside,Furniture,9468,7784.69,13-05-2021,768148,4168.1
228559b5-5832-4f78-80bf-b653f6f2b1a7,Iceland,fire,Import,Sea,New Timothyton,Toys,1844,8170.2,11-06-2024,913240,4914.6
555f146f-fd04-4de8-a5a0-afdde24c52d5,Switzerland,edge,Import,Land,North Rebeccaport,Furniture,1580,7834.91,16-09-2023,403992,1888.26
3486964b-b3f8-4335-891a-e2ede19a1f2d,Bulgaria,size,Import,Land,Hortonmouth,Toys,2448,9638.43,03-01-2021,845036,4780.08
5c1f809b-86f7-46eb-9ee1-d3e38a47e137,Netherlands Antilles,social,Import,Land,East Robert,Furniture,2939,5244.3,04-03-2021,935587,3687.41
8b6efd2a-5cd8-4831-b8dc-ae7c47f8ae3a,Mayotte,nature,Import,Land,Erinshire,Clothing,5773,7568.03,15-01-2020,285979,4930.72
85f3f9d4-84ae-4baa-892b-83d36bd50198,Iran,everything,Import,Land,East Troyport,Machinery,1415,6864.38,13-02-2020,591684,1235.32
45f2ffb4-2c92-4dff-9731-599fbe8be6b4,Mongolia,voice,Import,Land,Rodriguezfurt,Machinery,5957,7392.83,13-01-2020,890625,2971.61
d498792a-265e-4262-ad49-c6e80dbb226e,United States Virgin Islands,than,Import,Air,Baileyborough,Furniture,6789,8703.79,06-01-2024,281974,3090.27
71813db7-6c20-4fe0-a6e5-c4f92268315e,India,example,Import,Land,North Jason,Clothing,855,9756.77,28-06-2024,271736,2292.86
7da21bc2-8e56-4843-8df2-f0dd4474826c,Croatia,heavy,Import,Sea,Michelleland,Electronics,394,6059.58,11-08-2023,355280,1520.36
1d16e4aa-6740-4792-bed4-d4f82d44b4b2,Somalia,its,Import,Air,West Julie,Toys,6079,7665.34,19-05-2023,977195,2990.08
5a9910f1-13e7-48d1-93f8-f4ebc18f9a91,Ecuador,section,Import,Air,Michaelland,Machinery,449,9240.1,23-07-2020,349297,3387.3
cd50329b-93ab-45ca-9c7d-6fc95187bc7b,Falkland Islands (Malvinas),recent,Import,Land,Kevinview,Toys,2612,2267.13,26-09-2023,799282,64.63
e304f4d4-0599-4341-afba-6ac5f0ac65ff,Cayman Islands,war,Import,Land,Jenniferburgh,Clothing,6476,7651.96,26-09-2021,906468,3760.24
90a44046-e6ee-42ea-9cf6-c1213a90b5c8,India,born,Import,Sea,Rosechester,Clothing,7036,3915.48,13-09-2023,123295,1123.97
9ad34b3a-f531-4e46-9ab1-a221109ef2e7,United States Minor Outlying Islands,computer,Import,Land,Wilsonmouth,Clothing,8859,1659.55,02-09-2024,106774,2550.63
c24005ce-9e2e-4ed8-9e96-d425f2c70a31,Togo,thought,Import,Air,Kevinton,Electronics,7172,9484.57,07-12-2023,187188,1225.23
d4ba9c0e-19e0-40cb-9857-505de5eaa244,Cuba,indicate,Import,Air,East Austinchester,Machinery,7521,3346.06,28-08-2023,133999,2971.7
cab06de0-5574-4b85-85c3-2fa9f1b79d13,Greenland,memory,Import,Land,New Maryberg,Toys,5340,6958.2,23-01-2024,221430,4843.7
355f6fff-86dc-44b4-892a-f31827d61966,Botswana,suggest,Import,Air,North Heatherchester,Machinery,2506,929.3,12-09-2020,824636,937.85
aca0e66b-c78d-4bc5-ab41-d11e9d6f40ae,Senegal,those,Import,Land,Bentleytown,Clothing,6519,3948.09,06-02-2020,789826,2772.29
6bef546e-ab22-49a7-8570-e7d0af1d613e,Comoros,hospital,Import,Air,Lake James,Toys,7688,2559.33,22-01-2024,451066,4913.98
f4379d00-a852-42b4-87cb-488b7a254687,Honduras,hotel,Import,Sea,Victorialand,Clothing,2897,1924.98,10-09-2021,874716,132.42
3234c185-e72e-481b-9505-d901dc1277ef,Tunisia,standard,Import,Land,Elliottshire,Electronics,3849,8121.71,11-05-2021,674701,764.21
c6af1c7d-bf8d-4e56-a6fa-148a6908d385,Belize,political,Import,Air,West Lauraside,Electronics,1859,4635.23,15-08-2021,685978,4749.49
4dd2f9e1-f9e4-47d4-a34d-b2033de94ef1,Myanmar,of,Import,Sea,Lake Jason,Furniture,9416,9688.24,10-04-2020,847586,259.35
25c72f6f-217f-4013-9bac-75b8a5c67b09,Namibia,energy,Import,Land,Virginiatown,Electronics,9878,8686.4,16-11-2023,688747,3623.8
93ae532d-c820-4f3a-9dca-382cf8aa361b,Denmark,message,Import,Sea,Lake Ruthland,Toys,5731,128,02-07-2022,317677,2094.8
1f1bcdd9-45e0-40bf-993e-1630cdb3e4b2,Saint Helena,happen,Import,Sea,Brownmouth,Clothing,9703,7287.31,21-02-2024,382737,3077.98
3ea559a7-8b1a-443a-bce8-93f5d030ba0d,Guernsey,include,Import,Land,Newtonborough,Clothing,8126,9848.38,04-07-2020,891565,1993.15
bbb4d4ae-3760-4225-b5e7-f0e2634731d5,New Zealand,word,Import,Air,Port Barbara,Toys,7749,9670.49,14-06-2022,721609,3143.5
bbff023b-aac2-44a5-b61e-ec6a8f00aaa6,Martinique,beautiful,Import,Land,Lake Nicholas,Toys,6134,3659.96,30-06-2020,286234,2358.53
a74b0647-0279-482a-8d45-949286b62b75,Dominican Republic,bed,Import,Sea,New Jenniferborough,Machinery,9741,4647.38,16-01-2023,375981,434.95
9aa8a4fb-3d0a-4af7-905e-cec43b3ef5c2,Saint Helena,may,Import,Sea,North Alan,Electronics,7663,3556.25,15-08-2023,851095,3023.87
242846ad-2b1d-4104-ad3e-e310e1c85d8c,France,anything,Import,Air,Port Emily,Clothing,237,2053.33,13-01-2020,824041,4885.36
317c5470-3254-4ebd-b1f8-a56ca30c64b4,Papua New Guinea,game,Import,Air,North Kathleenburgh,Clothing,7696,9261.37,30-01-2020,279266,2953.78
ab201487-4612-4c72-baf6-e23c676d29d5,Cocos (Keeling) Islands,surface,Import,Air,North Meredithmouth,Toys,4300,3088.63,08-08-2022,970127,2195.73
a17195f7-3ab7-442c-8a82-9165efd68d63,Morocco,friend,Import,Sea,Christopherside,Electronics,9966,4721.18,18-12-2019,604197,1219.55
8e9a6430-3ca0-4778-adcc-350ef33e0941,Guam,station,Import,Sea,Jonestown,Toys,2163,5937.47,17-03-2020,832918,901.73
00afecfa-6ea0-41cc-9ec7-d2715034e9ff,Andorra,economic,Import,Air,Ericaside,Furniture,2803,2479.32,01-07-2023,603158,2749.31
0b3cdb8a-0d10-4bc4-98f9-ae8d505f367e,Palestinian Territory,law,Import,Land,Collinsfurt,Electronics,6023,9485.03,08-05-2020,884024,3633.15
45bdc4c8-ef8d-4a23-b7fa-19390ff5fa08,Reunion,my,Import,Land,East Kimberly,Clothing,5412,2829.84,03-04-2020,362673,3567.96
8f71c060-b286-4245-8359-7246634f0b3e,Kiribati,design,Import,Air,Colleentown,Furniture,6057,374.64,19-09-2022,569156,2326
862c2b1a-4cdf-4cba-a4fa-786ed437ff51,China,light,Import,Land,West William,Toys,8822,8644.82,23-10-2022,819676,4873.82
526b3362-8c57-4373-b6ed-9fdaaa8ff9eb,Puerto Rico,case,Import,Air,Port Larrymouth,Electronics,5987,6435.97,04-09-2022,419426,3644.12
9d169ee0-a02d-423b-8632-fe4ce330a6ae,Slovakia (Slovak Republic),call,Import,Sea,Wesleyfort,Clothing,673,1632.65,28-04-2024,732037,62.98
5ae8b802-e47e-4971-8ef4-1fc754d32b7c,Norfolk Island,wait,Import,Air,Melissaborough,Furniture,8832,7242.09,05-03-2024,747708,776.31
4c9455c3-e9d1-49ed-994a-b08d54f41e7c,Brazil,help,Import,Air,East Elizabeth,Clothing,5162,4765.79,30-08-2022,221498,4321.26
7d1cdedb-8cb7-4db5-a3e9-80234158fd4c,Bermuda,who,Import,Air,Port Nicholas,Machinery,8742,1800.14,11-07-2024,791325,3983.48
11aeb9d2-1be1-49e1-8f4a-3366f66aad2e,Turks and Caicos Islands,production,Import,Land,East Charleschester,Toys,436,7363.05,01-08-2024,662119,3847.33
90e23e20-4326-4b19-b288-49bfa037c88b,Burkina Faso,decision,Import,Air,Weaverchester,Furniture,3677,5359.11,21-07-2022,945037,653.15
fa68b9a7-8026-4610-b464-a9645b2efc7b,Slovakia (Slovak Republic),without,Import,Sea,West Brittany,Furniture,3795,3578.22,14-05-2024,496193,3802.77
44900cf7-a4a9-4a04-9b69-8d4d601dbc67,Marshall Islands,fill,Import,Air,New Garyborough,Clothing,7773,8383.1,12-09-2021,270431,3570.13
2dd0fdd8-ee9c-4a17-a3bf-0b99b6bde95c,Gibraltar,always,Import,Air,South Carolville,Machinery,2264,770.31,17-11-2020,710045,4847.37
3ae521ce-780b-40a7-8d31-5201a8cdbee3,Switzerland,less,Import,Air,South Ginaport,Electronics,9910,3300.29,30-09-2022,700659,4691.72
61eb9c5e-4379-449e-82b4-79e1611ba08d,San Marino,discover,Import,Air,Kristinaview,Furniture,9056,4876.32,30-07-2022,637041,3687.63
c830afaf-6977-462a-baab-fb82926f7656,United Kingdom,sell,Import,Sea,Sullivanville,Furniture,4315,6796.11,14-02-2023,511792,2501.12
3a87f02f-9e05-4181-94fe-dd4737721be2,Oman,these,Import,Air,Johnsonland,Furniture,2644,2312.65,01-08-2023,186467,4204.14
90651adc-c516-4797-83d2-d01ed3d12974,French Southern Territories,account,Import,Land,West Jennifer,Electronics,2479,2917.41,10-05-2024,284214,1111.68
795f7183-c0f2-49d2-aeb1-ac6a6aa0195f,Morocco,week,Import,Land,New Johnville,Electronics,5990,6293.37,29-12-2019,795891,2892.66
c314fd40-2573-473c-8c1f-d99b6d93525f,American Samoa,however,Import,Land,Joannabury,Clothing,9440,6414.43,16-01-2023,470914,3259.2
e38dfc00-1820-40c9-8042-595804e76766,Norfolk Island,measure,Import,Air,East Cory,Furniture,9437,6127.73,24-07-2021,226569,4856.97
3fb964a7-ba8b-4bd1-861a-110bd17844b2,Israel,well,Import,Sea,Robynview,Toys,5450,4020.47,04-01-2023,683587,3986.52
aefd8c0c-68d7-4dc4-a6f7-5ccaa85d1319,Cook Islands,either,Import,Air,West Justinton,Toys,7364,4877.48,05-08-2024,112733,309.81
70a63517-9479-432c-ac60-7df3f6a478fe,Argentina,series,Import,Land,Lake Yolandafort,Clothing,2589,2518.68,06-11-2020,496962,4992.7
7ad728d6-c5ba-4265-875c-7fad41f8b4e9,Philippines,public,Import,Land,New Elizabeth,Electronics,780,2989.33,01-03-2021,495100,2634.79
b18e04c1-176e-45c3-a8dd-480afe07b074,Cocos (Keeling) Islands,yourself,Import,Sea,Lauraport,Furniture,3437,5080.57,12-04-2022,172438,77.87
35baaefe-712f-43f9-a8bc-dadfff3ae831,Vietnam,any,Import,Sea,Angelafurt,Furniture,9977,9883.35,12-04-2020,357941,3237.17
93e1302e-9a68-4a98-901a-23f97fb8067e,Afghanistan,what,Import,Sea,Sheltonmouth,Clothing,2786,4699.85,18-03-2023,938905,2236.99
9e1ce121-664a-44f5-bbee-f784454d86ce,Lebanon,second,Import,Air,South Brittanyport,Electronics,2265,2845.81,01-02-2022,391334,2735.77
c6227988-2cc3-405c-9cd0-e05eddb8478f,Guyana,receive,Import,Land,South Dana,Clothing,4781,1495.38,23-04-2024,401937,2337.95
af7f1e6d-3ec6-4031-8853-2b75924c38e5,India,research,Import,Sea,Port Kristinburgh,Furniture,6574,5177.49,13-06-2023,759099,1171.56
0a091c4a-a6e3-4dc1-a9e1-f6375ab9c945,Saint Kitts and Nevis,agree,Import,Air,Curryville,Toys,6628,9965.64,21-10-2020,662694,1073.74
448809c5-df9a-4645-911e-5b670e9fb733,Libyan Arab Jamahiriya,full,Import,Sea,Jamieland,Clothing,7310,3952.6,18-02-2021,131985,2549.92
0aa99188-77ab-4bd4-93c8-a089a75eff8e,Gabon,less,Import,Air,Hunterhaven,Furniture,8416,8178.25,16-01-2022,428751,2719.11
2d726c30-141a-4d50-9065-df873e2126be,Belize,sometimes,Import,Sea,Manuelton,Furniture,4819,2456.13,06-01-2023,314754,4322.64
dddc21c8-3bc4-48e9-875e-e59710f3f405,Brunei Darussalam,reality,Import,Sea,Lisaland,Furniture,6256,1411.34,05-06-2020,347547,1240.8
1419dcce-e53c-4dce-b909-a05f13618547,Rwanda,response,Import,Sea,North Deborahton,Toys,717,509.81,15-04-2024,119718,2191.25
7ecd7d72-3984-406e-99e0-6deff2314c95,Bhutan,audience,Import,Air,East Wendyberg,Toys,5710,344.21,11-04-2021,671644,2810.27
20875ddd-dd7e-4eef-bbdf-01a7135c9198,Indonesia,glass,Import,Air,Richardsmouth,Clothing,497,1973.11,20-10-2019,211554,420.99
76354904-de33-4f88-8dd2-922e303fd7b9,Turkmenistan,call,Import,Land,Haleyborough,Furniture,738,1390.11,11-03-2020,775246,519.97
a64c9bb2-9cf3-463c-aade-45e3d804d6cf,Greenland,large,Import,Sea,Gloverton,Furniture,3087,320.62,15-01-2022,146503,1777.08
987b9ea9-411a-43af-b96b-2e9ae836331d,Kazakhstan,worker,Import,Sea,East Rebecca,Electronics,9874,9443.83,12-12-2020,318110,1230.43
20e92385-17a5-405b-a933-7bcb30ed5774,Hungary,choice,Import,Air,Meltonfurt,Toys,8045,3589.81,12-12-2020,212833,2683.47
fb6c3fbe-cf82-4462-8a8a-bcf80d9fe74e,Falkland Islands (Malvinas),institution,Import,Air,South Samuelhaven,Toys,4145,1541.89,16-03-2023,237096,3908.39
477108ff-6cf0-472d-af11-b265acf5ff61,Greece,art,Import,Sea,Carolburgh,Machinery,2970,3441.89,18-12-2023,163925,2882.05
9b4cba63-6182-45d7-b80e-ca833a2b4beb,Indonesia,western,Import,Air,North Davidville,Electronics,9344,487.53,24-08-2022,970591,3004.2
afc0290d-936f-44c1-a92c-4806b07ef120,Dominica,trouble,Import,Air,Delgadobury,Electronics,5860,5041.52,26-05-2024,540911,1322.52
ecad64a6-2234-4aef-832b-9a2b84e83ba8,Turks and Caicos Islands,lose,Import,Sea,South Douglas,Clothing,1727,5384.86,28-03-2020,704829,4194.38
5e60d645-2afd-4b9b-9445-01d8b07fe939,Nicaragua,agreement,Import,Land,Hubbardmouth,Toys,1263,1479.9,14-07-2021,919254,3233.83
9c20c488-d7e5-4ff3-a1a3-756c7d75f393,Mexico,today,Import,Sea,East Keithport,Furniture,7728,3001.84,29-08-2023,102833,408.41
4aff0ca9-a3c0-41ad-89bb-af3b5ed8cf72,United Arab Emirates,marriage,Import,Sea,Port Julie,Clothing,5257,8165.62,30-10-2023,603211,924.83
d47b3f01-edc1-48a7-aa3f-71209f467190,Sao Tome and Principe,explain,Import,Air,South Samuelbury,Clothing,3404,4976.5,12-06-2023,699781,1325.32
65500075-471c-44de-8601-a11c9d03c5d0,American Samoa,difficult,Import,Land,Paulport,Toys,2962,8853.48,23-05-2020,804144,798.64
c8049f3f-1fc1-471b-a49f-b89a0c077c83,Uruguay,hope,Import,Air,Vanessashire,Machinery,7914,1233.73,31-01-2023,236264,4103.66
3e517fc9-ee59-4b3d-a0d8-87f4f718d008,British Virgin Islands,actually,Import,Air,Charlesfort,Machinery,9878,6401.12,24-11-2019,637065,56.62
f0acc028-2853-41cf-b1a5-3328b9641b2b,Congo,structure,Import,Land,Traceymouth,Clothing,6043,8578.07,15-12-2019,420693,1661.36
970dbb8f-9dce-4107-a5ea-a3dc485ea356,Martinique,rule,Import,Air,Doylechester,Toys,1292,2722.57,20-04-2021,752169,1110.3
672ee6d8-fe2f-4a90-8e4c-62064e2cb497,Jersey,say,Import,Air,East Douglasberg,Machinery,2804,2567.96,29-10-2021,800344,1757.19
e4b3b1b7-2cf6-49a0-b8b9-654cdafc6597,Georgia,discuss,Import,Land,Lake Christopherburgh,Furniture,8847,4840.79,17-11-2019,695246,135.4
5895e824-ff8f-4d51-91ca-78bdfabaa723,Senegal,production,Import,Land,North Laceyburgh,Machinery,1279,8018.51,14-02-2023,303272,923.3
31101e47-1ef1-4823-ad4a-cf519e18cd95,Chad,list,Import,Land,Lake Scott,Clothing,6471,4873.77,06-08-2021,370581,3725.53
2c513f50-b821-4896-a959-c195678dea4f,Serbia,time,Import,Land,Lake Dawnfurt,Toys,8794,6456.33,08-06-2023,526653,3451.85
8aafaea1-40d0-4fa6-8c58-f08fe21e4b7f,Liberia,traditional,Import,Air,South Theresa,Clothing,8900,2919.13,31-10-2023,856839,3527.21
5605795e-20e9-42a5-b6d7-87e8919b12f1,Guam,good,Import,Air,New Bonnie,Toys,5236,3436.96,21-10-2020,375516,1484.12
9f1616cb-783b-447c-8883-64bb54a5af39,Algeria,ok,Import,Air,New Ianport,Clothing,7344,6914.2,23-07-2024,905777,1764.08
f2533686-697e-4308-a6d5-560e075dc4c3,Iran,our,Import,Air,North Suzanne,Toys,9364,9802.85,27-02-2020,641494,1514.67
c03c94f2-5ef1-4442-b012-ddf5bf5048ac,Ireland,start,Import,Air,Lake Scottmouth,Machinery,7198,2071.91,07-04-2022,891163,3029.74
5b8e8d5b-9ef4-45a6-8bef-aecfb0977121,Argentina,fire,Import,Land,Wilsontown,Furniture,6127,7530.16,22-10-2020,268766,2848.08
6dcfb027-4faa-408e-acef-2b9ca419e3e9,Bahamas,movement,Import,Land,New Christopher,Clothing,3862,2906.46,13-06-2020,932680,4174.46
a2fa17a6-5b11-45ef-8636-535d688a86c2,Slovenia,he,Import,Sea,Carlaville,Toys,5125,7474.27,08-03-2024,983357,4668.4
89a72e86-779e-495b-b3c8-aa3932883d77,Romania,stuff,Import,Land,West Jose,Clothing,3390,6710.12,09-12-2020,649735,2717.26
026e7549-fd37-429e-86be-49572e1a901c,Svalbard & Jan Mayen Islands,rather,Import,Air,East Robertport,Clothing,6793,4882.28,22-02-2023,885071,1402.42
f948e2a3-d317-4258-b02c-5df2cfb3b917,China,open,Import,Air,Middletonview,Toys,6093,1316.41,11-03-2024,215018,2021.23
df240168-ca73-4b95-b4a2-e8001b8391bb,Mongolia,table,Import,Land,South Jesseville,Electronics,4836,3357.52,03-05-2023,599910,1611.07
207f0cef-e889-4880-a6df-8eab7fdd0a08,Dominica,exist,Import,Sea,Leeville,Toys,4467,5036.91,05-09-2024,891344,4995.7
3eca4942-7150-4dcc-a665-97051f1f9f9b,Israel,assume,Import,Sea,Cindyburgh,Furniture,8073,9706.02,09-01-2020,877236,228.58
497f4710-9c43-47a2-ba21-41b9d1b5a8fd,Angola,prepare,Import,Air,Brianshire,Furniture,3613,2019.9,02-07-2024,661025,4189.63
1b36d3c4-f313-4ddb-90a4-584e12974919,Afghanistan,mission,Import,Land,Kathrynchester,Electronics,9099,8354.42,06-02-2023,813186,1484.74
d202de49-bbf9-4566-bc68-39b117c576ea,Eritrea,rule,Import,Air,Macdonaldmouth,Furniture,5733,9411.93,19-05-2022,379737,239.99
5c16885b-2ae3-4429-b40d-0f12d4415869,Norway,create,Import,Land,North Victorborough,Furniture,8711,7427.09,01-12-2019,400249,3027.99
5a37955a-83e5-4f91-bb14-bfbf3c8d5aa5,Israel,everyone,Import,Sea,West Patrick,Electronics,9894,5570.94,01-07-2023,218028,1179.5
fefc3fae-b107-4853-8c23-5ef8fde17dc0,Pitcairn Islands,reality,Import,Land,Mcintyreville,Clothing,3815,7401.88,27-04-2022,160226,58.78
972c6ae2-7ccb-48c7-a747-c24dc7da38ba,Saint Lucia,rise,Import,Sea,Port Damon,Toys,4708,5404.01,23-11-2023,971682,1237.79
10fcbacf-84bf-4051-8aff-0f904cecbd32,Cote d'Ivoire,magazine,Import,Land,East David,Electronics,2253,6519.18,22-12-2022,820289,3314.58
ca21e0e2-b23a-48b8-95a7-d9d9fa691042,Korea,decide,Import,Air,Lake Andreaburgh,Furniture,106,5097.84,28-11-2021,690356,1633.5
11625ccc-c0b9-489a-b3bf-052d24d210fb,Papua New Guinea,training,Import,Land,East Ericamouth,Machinery,9745,4614.44,29-11-2021,922431,1747.54
08bd4713-f044-472f-88d4-005ef427a696,Nepal,culture,Import,Land,South Heatherland,Machinery,8358,7871.99,27-05-2022,308480,4595.64
93564e09-ceb3-4213-8f35-113752c07d68,Guatemala,let,Import,Land,Suzannehaven,Clothing,3789,2863.82,10-04-2021,420959,1228.61
303c6066-c0b4-449c-ace4-45f635b9eb1a,Antigua and Barbuda,goal,Import,Land,Theresahaven,Furniture,6723,6003.97,27-06-2021,721336,2298.75
64bd8bcc-ed81-4dcd-8626-8bc5fb1d0776,French Polynesia,serve,Import,Land,Anthonyhaven,Furniture,2241,7311.65,05-11-2022,175669,955.56
329899ff-f2ff-4063-a328-73d3af2bea60,Czech Republic,least,Import,Sea,Lake Kellyport,Toys,7861,9336.39,31-01-2024,800419,983.5
e5562308-4881-40bc-b3e7-32baa98f3794,Netherlands Antilles,front,Import,Air,Littlebury,Toys,9288,1978.08,13-09-2022,166304,4267.69
5611606a-2a2e-4026-8eae-6334b0533810,Kuwait,really,Import,Land,Blackburnside,Electronics,129,7071.2,31-01-2024,740545,2370.96
b582bf55-f953-40b5-85cf-ec9cfab3cd59,Namibia,popular,Import,Sea,Vanessafurt,Electronics,5128,2164.49,09-03-2020,638847,4421.22
9dfb9bba-825b-4995-90bb-c8b83ad5f213,Argentina,follow,Import,Land,Brownhaven,Electronics,858,3532.02,23-05-2023,806070,4423.62
ab5c52d3-08ef-484a-8e85-9205b4ca9e2a,Cape Verde,American,Import,Air,Millerburgh,Electronics,1076,2442.68,06-04-2023,428745,365.87
22ed723c-3ce2-4637-acf4-284560e86bdb,Benin,who,Import,Sea,Mirandaburgh,Toys,4293,7535.1,14-02-2022,573018,1043.72
4b9dc20f-3d6a-4df5-88e4-d29b5a615862,Kuwait,whatever,Import,Air,Briannaberg,Furniture,6666,6340.55,26-07-2021,246929,2801.15
632f7547-6f4c-4ed5-9ac1-442b00608459,Cook Islands,guess,Import,Land,West Kaylamouth,Electronics,1816,7642.78,14-04-2024,144046,2936.89
ee557e1b-4550-4b88-a282-35c9ab8e6955,Samoa,he,Import,Sea,New Scott,Machinery,2916,9233.73,15-01-2020,179386,1777.8
daccd45a-68bb-4d78-bca5-b56399a19249,Cuba,type,Import,Air,Henryport,Toys,7368,3458.91,15-07-2021,711709,1413.44
1146749b-beff-45eb-a0cf-822975201d7f,Taiwan,protect,Import,Air,Matthewfort,Furniture,9917,8116.01,08-03-2020,924360,4412.31
70cd4299-8e30-4130-beca-df9a809616ec,Japan,eight,Import,Land,South Meghanbury,Toys,5354,1542.2,27-06-2020,867437,3360.12
44d49e1e-c8fa-41e7-a18e-a8c779614521,Turkey,view,Import,Land,South Carlos,Furniture,7411,759.19,20-02-2021,865691,3196.03
af0e0403-b33c-4fd9-9d05-057ab7057b49,Benin,let,Import,Land,Sheilamouth,Toys,3759,5548.27,03-10-2019,829838,1918.84
b5892007-0208-4aef-adc6-74121ea06961,Belarus,from,Import,Land,Thomaschester,Machinery,7290,168.35,31-01-2024,635839,3287.4
908b0a78-5fa6-484d-b3ee-d27b74879de9,Sudan,address,Import,Sea,Port Tammyville,Toys,9026,6119,05-07-2022,342198,4904.49
0487ff4a-7967-4ae8-912e-368d633344fb,Portugal,cultural,Import,Sea,Port Jessica,Clothing,5757,5046.5,27-10-2020,461330,2109.58
868a4d2e-81a8-4afa-b125-1f9b62639aad,Antigua and Barbuda,including,Import,Sea,Marqueztown,Clothing,677,1856.21,08-08-2023,906339,2712.76
6d1cc949-05f7-438f-a015-414936ef40be,Ireland,sound,Import,Air,Welchville,Toys,9304,2234.71,08-05-2022,434867,250.07
f8e05437-f10f-47ea-a337-5c227f81129d,Bangladesh,employee,Import,Air,Port Nicholasfurt,Machinery,7055,410.95,09-12-2022,249633,3649.44
812f65c0-3c31-403f-be4b-d2fa05a75a5d,United Kingdom,Congress,Import,Land,Teresamouth,Machinery,2653,5870.74,30-07-2023,871442,2075.88
f168e8c8-f08d-4031-99d9-84c3d23e8189,Malta,age,Import,Land,North Tylerbury,Toys,680,9309.94,02-01-2022,347514,449.44
f0e1579b-d93b-4236-93d2-60fd5d290a47,Netherlands Antilles,until,Import,Land,South David,Toys,6278,1484.96,08-05-2024,252388,3634
dfd26ce8-5727-40df-a225-5a905d05a6b0,Saint Kitts and Nevis,often,Import,Air,Port Walter,Toys,3773,1274.38,07-07-2022,130582,3489.15
7560cb44-6726-4cb1-b9bb-8de96fd9c57c,Guatemala,onto,Import,Land,East Brookeborough,Clothing,1246,9229.03,28-12-2022,861301,989.98
1c029e94-042f-4b60-806d-8d65cd5bcd62,Togo,hotel,Import,Land,North Jessicaland,Machinery,954,386.42,29-12-2021,318618,4872.55
b1b5c820-6c40-4980-8c84-fbdefe25cf2f,Bolivia,rule,Import,Land,Port Joshuamouth,Furniture,3521,4225.13,10-01-2021,827585,3732.88
c5951264-e12e-414f-81df-e516945f408d,Fiji,leader,Import,Air,Fowlerland,Electronics,446,310.11,26-03-2022,450152,3555.81
9a2da235-91c3-4937-a2b5-9706244de5c3,Botswana,own,Import,Air,Lesterburgh,Furniture,261,3332.04,06-03-2023,121317,1319.84
1daf1a12-db19-49b5-94fa-fe77e9f9cbb4,Iceland,organization,Import,Sea,East Petertown,Clothing,2927,7500.87,04-10-2019,849827,1927.42
fd722b83-7810-4627-aa35-b008eaca199b,Czech Republic,concern,Import,Land,Tuckerside,Electronics,4795,8949.71,30-09-2020,655316,2549.97
2dcfea01-9eae-4d57-b380-695db04e6f5c,Venezuela,arrive,Import,Air,New Pamelafort,Furniture,6664,5972.25,27-01-2020,956504,4656.19
7d868ff9-03b0-4689-9357-dea14cfecbc1,China,foot,Import,Land,Michaelburgh,Electronics,7005,2179.2,07-09-2021,241334,2636.41
4c2b6a2a-92dc-4083-b60f-5caad87d6c4c,Guyana,behind,Import,Sea,South Lawrence,Furniture,8749,6025.5,05-08-2024,530927,2540.29
d55e76ed-db53-40db-8e2f-b4045ddaf33f,Seychelles,statement,Import,Sea,Lake Tammy,Machinery,1142,6958.24,21-03-2021,871614,156.41
eec8f053-9327-4b48-b8f8-f9891aaa01e7,Cote d'Ivoire,result,Import,Air,East Donald,Furniture,4882,6616.2,14-06-2020,148929,201.78
6304b6a9-0104-436b-ad65-30012de7e815,Brunei Darussalam,matter,Import,Sea,South Lorrainefurt,Toys,7123,7023.98,13-01-2023,690530,4035.65
c965b26d-7e42-490d-ad1d-ed8301912a67,Jordan,mean,Import,Land,West Anna,Electronics,3085,6722.11,18-01-2024,985461,437.77
e2b61b4c-ece5-4461-ac09-9e1a803db7cb,Qatar,girl,Import,Sea,East Gabrielamouth,Electronics,7689,4875.51,27-04-2022,206687,1869.58
13195c25-e1f6-42de-b339-ddd036bfeb63,Germany,its,Import,Land,North Jennifer,Clothing,4241,7094.14,01-12-2020,823842,3966.54
